,method,n_qubits,gadgets,topo,naive_cx,naive_depth,circ_cx,circ_depth
6634,pauliopt_divide_conquer,6,200,cycle,1082,1276,1082,1573
6635,tket_uccs_set,6,200,cycle,1172,1375,1575,1464
6636,tket_uccs_pair,6,200,cycle,1172,1375,1305,1425
6637,pauliopt_steiner_nc,6,200,cycle,1172,1375,750,1037
6638,pauliopt_ucc,6,200,cycle,1172,1375,1106,1181
6639,pauliopt_divide_conquer,6,200,cycle,1172,1375,1119,1636
6640,tket_uccs_set,6,200,cycle,1178,1406,1492,1447
6641,tket_uccs_pair,6,200,cycle,1178,1406,1276,1444
6642,pauliopt_steiner_nc,6,200,cycle,1178,1406,742,1005
6643,pauliopt_ucc,6,200,cycle,1178,1406,1113,1221
6644,pauliopt_divide_conquer,6,200,cycle,1178,1406,1125,1633
6645,tket_uccs_set,6,200,cycle,1148,1344,1382,1351
6646,tket_uccs_pair,6,200,cycle,1148,1344,1229,1343
6647,pauliopt_steiner_nc,6,200,cycle,1148,1344,738,1000
6648,pauliopt_ucc,6,200,cycle,1148,1344,1103,1188
6649,pauliopt_divide_conquer,6,200,cycle,1148,1344,1019,1499
6650,tket_uccs_set,6,200,cycle,1112,1286,1372,1367
6651,tket_uccs_pair,6,200,cycle,1112,1286,1187,1298
6652,pauliopt_steiner_nc,6,200,cycle,1112,1286,802,1042
6653,pauliopt_ucc,6,200,cycle,1112,1286,1093,1114
6654,pauliopt_divide_conquer,6,200,cycle,1112,1286,1107,1570
6655,tket_uccs_set,6,200,cycle,1118,1349,1489,1407
6656,tket_uccs_pair,6,200,cycle,1118,1349,1265,1368
6657,pauliopt_steiner_nc,6,200,cycle,1118,1349,900,1228
6658,pauliopt_ucc,6,200,cycle,1118,1349,1166,1218
6659,pauliopt_divide_conquer,6,200,cycle,1118,1349,1154,1629
6660,tket_uccs_set,6,200,cycle,1210,1396,1558,1518
6661,tket_uccs_pair,6,200,cycle,1210,1396,1355,1480
6662,pauliopt_steiner_nc,6,200,cycle,1210,1396,800,1114
6663,pauliopt_ucc,6,200,cycle,1210,1396,1179,1287
6664,pauliopt_divide_conquer,6,200,cycle,1210,1396,1265,1837
6665,tket_uccs_set,6,200,cycle,1168,1334,1405,1341
6666,tket_uccs_pair,6,200,cycle,1168,1334,1336,1436
6667,pauliopt_steiner_nc,6,200,cycle,1168,1334,936,1266
6668,pauliopt_ucc,6,200,cycle,1168,1334,1110,1185
6669,pauliopt_divide_conquer,6,200,cycle,1168,1334,1143,1689
6670,tket_uccs_set,6,200,cycle,1170,1399,1447,1426
6671,tket_uccs_pair,6,200,cycle,1170,1399,1284,1435
6672,pauliopt_steiner_nc,6,200,cycle,1170,1399,746,1065
6673,pauliopt_ucc,6,200,cycle,1170,1399,1118,1165
6674,pauliopt_divide_conquer,6,200,cycle,1170,1399,1231,1724
6675,tket_uccs_set,6,200,cycle,1078,1276,1456,1435
6676,tket_uccs_pair,6,200,cycle,1078,1276,1200,1343
6677,pauliopt_steiner_nc,6,200,cycle,1078,1276,784,1093
6678,pauliopt_ucc,6,200,cycle,1078,1276,1015,1071
6679,pauliopt_divide_conquer,6,200,cycle,1078,1276,1044,1530
6680,tket_uccs_set,6,200,cycle,1166,1389,1492,1409
6681,tket_uccs_pair,6,200,cycle,1166,1389,1259,1362
6682,pauliopt_steiner_nc,6,200,cycle,1166,1389,940,1239
6683,pauliopt_ucc,6,200,cycle,1166,1389,1066,1145
6684,pauliopt_divide_conquer,6,200,cycle,1166,1389,1098,1664
6685,tket_uccs_set,6,200,cycle,1104,1255,1315,1291
6686,tket_uccs_pair,6,200,cycle,1104,1255,1153,1241
6687,pauliopt_steiner_nc,6,200,cycle,1104,1255,740,952
6688,pauliopt_ucc,6,200,cycle,1104,1255,1023,1063
6689,pauliopt_divide_conquer,6,200,cycle,1104,1255,938,1359
6690,tket_uccs_set,6,200,cycle,1154,1355,1498,1443
6691,tket_uccs_pair,6,200,cycle,1154,1355,1237,1420
6692,pauliopt_steiner_nc,6,200,cycle,1154,1355,798,1054
6693,pauliopt_ucc,6,200,cycle,1154,1355,1050,1142
6694,pauliopt_divide_conquer,6,200,cycle,1154,1355,1094,1612
6695,tket_uccs_set,6,200,cycle,1042,1224,1521,1485
6696,tket_uccs_pair,6,200,cycle,1042,1224,1272,1432
6697,pauliopt_steiner_nc,6,200,cycle,1042,1224,860,1117
6698,pauliopt_ucc,6,200,cycle,1042,1224,1082,1146
6699,pauliopt_divide_conquer,6,200,cycle,1042,1224,1158,1560
6700,tket_uccs_set,6,200,grid,1084,1257,1230,1351
6701,tket_uccs_pair,6,200,grid,1084,1257,1115,1404
6702,pauliopt_steiner_nc,6,200,grid,1084,1257,774,1108
6703,pauliopt_ucc,6,200,grid,1084,1257,1010,1109
6704,pauliopt_divide_conquer,6,200,grid,1084,1257,1125,1641
6705,tket_uccs_set,6,200,grid,1130,1315,1262,1407
6706,tket_uccs_pair,6,200,grid,1130,1315,1208,1471
6707,pauliopt_steiner_nc,6,200,grid,1130,1315,818,1093
6708,pauliopt_ucc,6,200,grid,1130,1315,940,1057
6709,pauliopt_divide_conquer,6,200,grid,1130,1315,1191,1749
6710,tket_uccs_set,6,200,grid,1022,1195,1130,1180
6711,tket_uccs_pair,6,200,grid,1022,1195,1090,1350
6712,pauliopt_steiner_nc,6,200,grid,1022,1195,672,952
6713,pauliopt_ucc,6,200,grid,1022,1195,901,1056
6714,pauliopt_divide_conquer,6,200,grid,1022,1195,1031,1597
6715,tket_uccs_set,6,200,grid,990,1179,1107,1249
6716,tket_uccs_pair,6,200,grid,990,1179,1015,1332
6717,pauliopt_steiner_nc,6,200,grid,990,1179,582,848
6718,pauliopt_ucc,6,200,grid,990,1179,978,1082
6719,pauliopt_divide_conquer,6,200,grid,990,1179,1047,1605
6720,tket_uccs_set,6,200,grid,952,1141,1095,1190
6721,tket_uccs_pair,6,200,grid,952,1141,969,1263
6722,pauliopt_steiner_nc,6,200,grid,952,1141,670,900
6723,pauliopt_ucc,6,200,grid,952,1141,835,1007
6724,pauliopt_divide_conquer,6,200,grid,952,1141,890,1398
6725,tket_uccs_set,6,200,grid,1050,1250,1164,1328
6726,tket_uccs_pair,6,200,grid,1050,1250,1070,1433
6727,pauliopt_steiner_nc,6,200,grid,1050,1250,608,887
6728,pauliopt_ucc,6,200,grid,1050,1250,966,1051
6729,pauliopt_divide_conquer,6,200,grid,1050,1250,1011,1544
6730,tket_uccs_set,6,200,grid,1032,1240,1071,1186
6731,tket_uccs_pair,6,200,grid,1032,1240,1016,1326
6732,pauliopt_steiner_nc,6,200,grid,1032,1240,768,1005
6733,pauliopt_ucc,6,200,grid,1032,1240,853,969
6734,pauliopt_divide_conquer,6,200,grid,1032,1240,943,1512
6735,tket_uccs_set,6,200,grid,1192,1366,1313,1365
6736,tket_uccs_pair,6,200,grid,1192,1366,1185,1480
6737,pauliopt_steiner_nc,6,200,grid,1192,1366,920,1199
6738,pauliopt_ucc,6,200,grid,1192,1366,1067,1193
6739,pauliopt_divide_conquer,6,200,grid,1192,1366,1176,1732
6740,tket_uccs_set,6,200,grid,1066,1248,1249,1426
6741,tket_uccs_pair,6,200,grid,1066,1248,1126,1451
6742,pauliopt_steiner_nc,6,200,grid,1066,1248,782,1073
6743,pauliopt_ucc,6,200,grid,1066,1248,982,1117
6744,pauliopt_divide_conquer,6,200,grid,1066,1248,1126,1737
6745,tket_uccs_set,6,200,grid,926,1167,988,1083
6746,tket_uccs_pair,6,200,grid,926,1167,1005,1265
6747,pauliopt_steiner_nc,6,200,grid,926,1167,624,921
6748,pauliopt_ucc,6,200,grid,926,1167,891,988
6749,pauliopt_divide_conquer,6,200,grid,926,1167,924,1429
6750,tket_uccs_set,6,200,grid,1026,1200,1170,1314
6751,tket_uccs_pair,6,200,grid,1026,1200,1022,1361
6752,pauliopt_steiner_nc,6,200,grid,1026,1200,662,955
6753,pauliopt_ucc,6,200,grid,1026,1200,935,1089
6754,pauliopt_divide_conquer,6,200,grid,1026,1200,1043,1562
6755,tket_uccs_set,6,200,grid,1090,1253,1188,1302
6756,tket_uccs_pair,6,200,grid,1090,1253,1036,1342
6757,pauliopt_steiner_nc,6,200,grid,1090,1253,878,1187
6758,pauliopt_ucc,6,200,grid,1090,1253,984,1085
6759,pauliopt_divide_conquer,6,200,grid,1090,1253,1142,1681
6760,tket_uccs_set,6,200,grid,1078,1272,1207,1333
6761,tket_uccs_pair,6,200,grid,1078,1272,1167,1472
6762,pauliopt_steiner_nc,6,200,grid,1078,1272,768,1065
6763,pauliopt_ucc,6,200,grid,1078,1272,980,1088
6764,pauliopt_divide_conquer,6,200,grid,1078,1272,1065,1578
6765,tket_uccs_set,6,200,grid,1040,1174,1103,1225
6766,tket_uccs_pair,6,200,grid,1040,1174,1054,1333
6767,pauliopt_steiner_nc,6,200,grid,1040,1174,744,972
6768,pauliopt_ucc,6,200,grid,1040,1174,944,1056
6769,pauliopt_divide_conquer,6,200,grid,1040,1174,995,1452
6770,tket_uccs_set,6,200,grid,1018,1206,1181,1327
6771,tket_uccs_pair,6,200,grid,1018,1206,1066,1420
6772,pauliopt_steiner_nc,6,200,grid,1018,1206,696,936
6773,pauliopt_ucc,6,200,grid,1018,1206,862,982
6774,pauliopt_divide_conquer,6,200,grid,1018,1206,1018,1540
6775,tket_uccs_set,6,200,grid,1048,1280,1239,1283
6776,tket_uccs_pair,6,200,grid,1048,1280,1113,1405
6777,pauliopt_steiner_nc,6,200,grid,1048,1280,770,1096
6778,pauliopt_ucc,6,200,grid,1048,1280,938,1052
6779,pauliopt_divide_conquer,6,200,grid,1048,1280,1121,1656
6780,tket_uccs_set,6,200,grid,1118,1266,1311,1401
6781,tket_uccs_pair,6,200,grid,1118,1266,1090,1449
6782,pauliopt_steiner_nc,6,200,grid,1118,1266,786,1099
6783,pauliopt_ucc,6,200,grid,1118,1266,953,1078
6784,pauliopt_divide_conquer,6,200,grid,1118,1266,1133,1598
6785,tket_uccs_set,6,200,grid,1016,1250,1129,1160
6786,tket_uccs_pair,6,200,grid,1016,1250,1031,1266
6787,pauliopt_steiner_nc,6,200,grid,1016,1250,618,907
6788,pauliopt_ucc,6,200,grid,1016,1250,923,1004
6789,pauliopt_divide_conquer,6,200,grid,1016,1250,984,1537
6790,tket_uccs_set,6,200,grid,1120,1308,1234,1368
6791,tket_uccs_pair,6,200,grid,1120,1308,1109,1452
6792,pauliopt_steiner_nc,6,200,grid,1120,1308,756,1018
6793,pauliopt_ucc,6,200,grid,1120,1308,984,1069
6794,pauliopt_divide_conquer,6,200,grid,1120,1308,1088,1644
6795,tket_uccs_set,6,200,grid,1016,1208,1186,1230
6796,tket_uccs_pair,6,200,grid,1016,1208,1049,1419
6797,pauliopt_steiner_nc,6,200,grid,1016,1208,656,950
6798,pauliopt_ucc,6,200,grid,1016,1208,934,1080
6799,pauliopt_divide_conquer,6,200,grid,1016,1208,1067,1666
6800,tket_uccs_set,8,200,complete,1216,1466,991,1312
6801,tket_uccs_pair,8,200,complete,1216,1466,974,1410
6802,pauliopt_steiner_nc,8,200,complete,1216,1466,762,1083
6803,pauliopt_ucc,8,200,complete,1216,1466,846,1004
6804,pauliopt_divide_conquer,8,200,complete,1216,1466,1313,1859
6805,tket_uccs_set,8,200,complete,1248,1516,995,1362
6806,tket_uccs_pair,8,200,complete,1248,1516,1044,1521
6807,pauliopt_steiner_nc,8,200,complete,1248,1516,894,1294
6808,pauliopt_ucc,8,200,complete,1248,1516,908,1108
6809,pauliopt_divide_conquer,8,200,complete,1248,1516,1395,1900
6810,tket_uccs_set,8,200,complete,1158,1442,960,1333
6811,tket_uccs_pair,8,200,complete,1158,1442,950,1347
6812,pauliopt_steiner_nc,8,200,complete,1158,1442,738,1068
6813,pauliopt_ucc,8,200,complete,1158,1442,895,1065
6814,pauliopt_divide_conquer,8,200,complete,1158,1442,1289,1809
6815,tket_uccs_set,8,200,complete,1316,1576,1078,1475
6816,tket_uccs_pair,8,200,complete,1316,1576,1076,1609
6817,pauliopt_steiner_nc,8,200,complete,1316,1576,904,1273
6818,pauliopt_ucc,8,200,complete,1316,1576,860,1025
6819,pauliopt_divide_conquer,8,200,complete,1316,1576,1449,2027
6820,tket_uccs_set,8,200,complete,1244,1521,1030,1393
6821,tket_uccs_pair,8,200,complete,1244,1521,1008,1480
6822,pauliopt_steiner_nc,8,200,complete,1244,1521,812,1163
6823,pauliopt_ucc,8,200,complete,1244,1521,924,1116
6824,pauliopt_divide_conquer,8,200,complete,1244,1521,1421,2045
6825,tket_uccs_set,8,200,complete,1202,1504,983,1271
6826,tket_uccs_pair,8,200,complete,1202,1504,988,1460
6827,pauliopt_steiner_nc,8,200,complete,1202,1504,854,1222
6828,pauliopt_ucc,8,200,complete,1202,1504,901,1122
6829,pauliopt_divide_conquer,8,200,complete,1202,1504,1362,1896
6830,tket_uccs_set,8,200,complete,1170,1472,917,1178
6831,tket_uccs_pair,8,200,complete,1170,1472,950,1342
6832,pauliopt_steiner_nc,8,200,complete,1170,1472,836,1190
6833,pauliopt_ucc,8,200,complete,1170,1472,820,956
6834,pauliopt_divide_conquer,8,200,complete,1170,1472,1338,1850
6835,tket_uccs_set,8,200,complete,1074,1339,884,1113
6836,tket_uccs_pair,8,200,complete,1074,1339,882,1312
6837,pauliopt_steiner_nc,8,200,complete,1074,1339,802,1153
6838,pauliopt_ucc,8,200,complete,1074,1339,779,943
6839,pauliopt_divide_conquer,8,200,complete,1074,1339,1220,1712
6840,tket_uccs_set,8,200,complete,1236,1521,1025,1363
6841,tket_uccs_pair,8,200,complete,1236,1521,1008,1459
6842,pauliopt_steiner_nc,8,200,complete,1236,1521,820,1178
6843,pauliopt_ucc,8,200,complete,1236,1521,903,1102
6844,pauliopt_divide_conquer,8,200,complete,1236,1521,1332,1903
6845,tket_uccs_set,8,200,complete,1196,1467,965,1243
6846,tket_uccs_pair,8,200,complete,1196,1467,970,1369
6847,pauliopt_steiner_nc,8,200,complete,1196,1467,806,1146
6848,pauliopt_ucc,8,200,complete,1196,1467,871,1105
6849,pauliopt_divide_conquer,8,200,complete,1196,1467,1329,1853
6850,tket_uccs_set,8,200,complete,1222,1448,1002,1384
